Конституционный суд: При наличии обоснованных подозрений возбуждение уголовного дела в отношении депутата ЖК не является вторжением в его деятельность,https://vesti.kg//politika/item/112562-konstitutsionnyj-sud-pri-nalichii-obosnovannykh-podozrenij-vozbuzhdenie-ugolovnogo-dela-v-otnoshenii-deputata-zhk-ne-yavlyaetsya-vtorzheniem-v-ego-deyatelnost.html
Надира Нарматова: Хорошо бы запретить выезжать из Кыргызстана девушкам до 23-25 лет,https://vesti.kg//politika/item/112561-nadira-narmatova-khorosho-by-zapretit-vyezzhat-iz-kyrgyzstana-devushkam-do-23-25-let.html
Исхак Масалиев: Воля жителей должна стать решающим фактором в переименовании улиц,https://vesti.kg//politika/item/112559-iskhak-masaliev-volya-zhitelej-dolzhna-stat-reshayushchim-faktorom-v-pereimenovanii-ulits.html
"Шарапаткан Мажитова заявила, что предприниматели сворачивают свою деятельность и уезжают в соседние страны",https://vesti.kg//politika/item/112555-sharapatkan-mazhitova-zayavila-chto-predprinimateli-svorachivayut-svoyu-deyatelnost-i-uezzhayut-v-sosednie-strany.html
На перевале Тоо-Ашуу идет снег,https://vesti.kg//obshchestvo/item/112554-na-perevale-too-ashuu-idet-sneg.html
"Акылбек Жапаров рассказал, что сом — одна из самых стабильных валют в регионе",https://vesti.kg//zxc/item/112553-akylbek-zhaparov-rasskazal-chto-som-odna-iz-samykh-stabilnykh-valyut-v-regione.html
"Кайсын Абакиров: Нурдан Орунтаев незаконно использовал свои полномочия, чтобы снести «Батуми» и получить выгоду от этого",https://vesti.kg//obshchestvo/item/112552-kajsyn-abakirov-nurdan-oruntaev-nezakonno-ispolzoval-svoi-polnomochiya-chtoby-snesti-batumi-i-poluchit-vygodu-ot-etogo.html
"Дастан Бекешев предложил 1 июня на 3-5 часов освободить от работы родителей, у которых дети до 16 лет",https://vesti.kg//politika/item/112550-dastan-bekeshev-predlozhil-1-iyunya-na-3-5-chasov-osvobodit-ot-raboty-roditelej-u-kotorykh-deti-do-16-let.html
Депутат Мейкинбек Абдалиев предложил открыть в каждом районе МТС,https://vesti.kg//politika/item/112548-deputat-mejkinbek-abdaliev-predlozhil-otkryt-v-kazhdom-rajone-mts.html
Иностранка пыталась дать сотрудникам ГКНБ взятку за прекращение проверки ее фирмы,https://vesti.kg//proisshestviya/item/112545-inostranka-pytalas-dat-sotrudnikam-gknb-vzyatku-za-prekrashchenie-proverki-ee-firmy.html
В ГУ «Унаа» снова массовые сбои,https://vesti.kg//obshchestvo/item/112544-v-gu-unaa-snova-massovye-sboi.html
"Акылбек Жапаров: Научные и инновационные достижения не должны «пылиться на полке», их необходимо внедрять в повседневную работу фермеров",https://vesti.kg//politika/item/112543-akylbek-zhaparov-nauchnye-i-innovatsionnye-dostizheniya-ne-dolzhny-pylitsya-na-polke-ikh-neobkhodimo-vnedryat-v-povsednevnuyu-rabotu-fermerov.html
В возрасте 83 лет умерла «королева рок-н-ролла» Тина Тернер,https://vesti.kg//obshchestvo/item/112540-v-vozraste-83-let-umerla-koroleva-rok-n-rolla-tina-terner.html
Садыр Жапаров на II Евразийском экономическом форуме: ЕАЭС становится самостоятельным и самодостаточным полюсом экономического развития,https://vesti.kg//politika/item/112539-sadyr-zhaparov-na-ii-evrazijskom-ekonomicheskom-forume-eaes-stanovitsya-samostoyatelnym-i-samodostatochnym-polyusom-ekonomicheskogo-razvitiya.html
Кандидаты в депутаты по Ленинскому округу Бишкека израсходовали на избирательную кампанию несколько миллионов сомов,https://vesti.kg//politika/item/112538-kandidaty-v-deputaty-po-leninskomu-okrugu-bishkeka-izraskhodovali-na-izbiratelnuyu-kampaniyu-neskolko-millionov-somov.html
В Бишкеке задержан подозреваемый в мошенничестве,https://vesti.kg//proisshestviya/item/112535-v-bishkeke-zaderzhan-podozrevaemyj-v-moshennichestve.html
Мое время истекает. Камчыбек Ташиев о коррупции в стране,https://vesti.kg//politika/item/112533-moe-vremya-istekaet-kamchybek-tashiev-o-korruptsii-v-strane.html
Бишкек станет побратимом столицы Саудовской Аравии,https://vesti.kg//politika/item/112532-bishkek-stanet-pobratimom-stolitsy-saudovskoj-aravii.html
"На имущество активистов и политиков, задержанных по кемпир-абадскому делу, просят наложить арест",https://vesti.kg//politika/item/112531-na-imushchestvo-aktivistov-i-politikov-zaderzhannykh-po-kempir-abadskomu-delu-prosyat-nalozhit-arest.html
В Таш-Кумыре нашли останки динозавра (фото),https://vesti.kg//obshchestvo/item/112530-v-tash-kumyre-nashli-ostanki-dinozavra-foto.html
Санэпидстанция оштрафовала ряд кафе на рынке «Мадина»,https://vesti.kg//obshchestvo/item/112529-sanepidstantsiya-oshtrafovala-ryad-kafe-na-rynke-madina.html
Выборы по Ленинскому округу. Равшан Джеенбеков просит разрешить ему участвовать в дебатах кандидатов (видео),https://vesti.kg//politika/item/112528-vybory-po-leninskomu-okrugu-ravshan-dzheenbekov-prosit-razreshit-emu-uchastvovat-v-debatakh-kandidatov-video.html
Среди трудовых мигрантов в России растет преступность. Так ли это?,https://vesti.kg//politika/item/112527-sredi-trudovykh-migrantov-v-rossii-rastet-prestupnost-tak-li-eto.html
Мэрия показала список долгостроев в Бишкеке,https://vesti.kg//obshchestvo/item/112526-meriya-pokazala-spisok-dolgostroev-v-bishkeke.html
СЭЗ «Бишкек» и маркетплейс Оzon договорились о сотрудничестве,https://vesti.kg//obshchestvo/item/112523-sez-bishkek-i-marketplejs-ozon-dogovorilis-o-sotrudnichestve.html
Даю вам последний шанс! Акылбек Жапаров подверг критике работу Минсельхоза,https://vesti.kg//politika/item/112522-dayu-vam-poslednij-shans-akylbek-zhaparov-podverg-kritike-rabotu-minselkhoza.html
Первый международный этно-фестиваль «SUPARA: традиционная кухня тюркских народов» состоится скоро в Чункурчаке,https://vesti.kg//obshchestvo/item/112521-pervyj-mezhdunarodnyj-etno-festival-supara-traditsionnaya-kukhnya-tyurkskikh-narodov-sostoitsya-skoro-v-chunkurchake.html
Мирлан Самыйкожо дал разъяснения по поводу вопроса на логику замминистра образования,https://vesti.kg//politika/item/112520-mirlan-samyjkozho-dal-razyasneniya-po-povodu-voprosa-na-logiku-zamministra-obrazovaniya.html
Антимонопольная служба рассказала о заметном снижении цен на социально значимые товары,https://vesti.kg//zxc/item/112508-antimonopolnaya-sluzhba-rasskazala-o-zametnom-snizhenii-tsen-na-sotsialno-znachimye-tovary.html
Конфликт на границе. Предпринимателям в Баткене спишут кредиты на 15 млн сомов,https://vesti.kg//obshchestvo/item/112516-konflikt-na-granitse-predprinimatelyam-v-batkene-spishut-kredity-na-15-mln-somov.html
Задержание руководства департамента лекарственных средств Минздрава. ГКНБ рассказал подробности,https://vesti.kg//proisshestviya/item/112514-zaderzhanie-rukovodstva-departamenta-lekarstvennykh-sredstv-minzdrava-gknb-rasskazal-podrobnosti.html
Кыргызстан и Таджикистан договорились не использовать летательные аппараты на границе,https://vesti.kg//politika/item/112513-kyrgyzstan-i-tadzhikistan-dogovorilis-ne-ispolzovat-letatelnye-apparaty-na-granitse.html
"Эксперт: Молочная отрасль Кыргызстана не исчезнет, но понесет серьезный урон",https://vesti.kg//zxc/item/112512-ekspert-molochnaya-otrasl-kyrgyzstana-ne-ischeznet-no-poneset-sereznyj-uron.html
Скоро на улице Орозбекова в столице появится новая дорога,https://vesti.kg//obshchestvo/item/112510-skoro-na-ulitse-orozbekova-v-stolitse-poyavitsya-novaya-doroga.html
#Авторскийракурс. Как коммунисты капитализм спасать будут,https://vesti.kg//avtorskij-rakurs/item/112506-avtorskijrakurs-kak-kommunisty-kapitalizm-spasat-budut.html
Нуржигит Кадырбеков сравнил кыргызстанские университеты с Гарвардом,https://vesti.kg//politika/item/112507-nurzhigit-kadyrbekov-sravnil-kyrgyzstanskie-universitety-s-garvardom.html
Вычерпывали лужу стаканами. Минобразования отреагировало на видео из Ивановки,https://vesti.kg//obshchestvo/item/112504-vycherpyvali-luzhu-stakanami-minobrazovaniya-otreagirovalo-na-video-iz-ivanovki.html
Дастанбек Джумабеков указал на противоречие Конституции закона о предоставлении особого статуса для пяти университетов,https://vesti.kg//politika/item/112503-dastanbek-dzhumabekov-ukazal-na-protivorechie-konstitutsii-zakona-o-predostavlenii-osobogo-statusa-dlya-pyati-universitetov.html
ГКНБ задержал активных членов ОПГ Камчи Кольбаева,https://vesti.kg//proisshestviya/item/112500-gknb-zaderzhal-aktivnykh-chlenov-opg-kamchi-kolbaeva.html
"Мэрия: Владельцы «Батуми» отказались от добровольного демонтажа, несмотря на уведомление (фото)",https://vesti.kg//obshchestvo/item/112498-meriya-vladeltsy-batumi-otkazalis-ot-dobrovolnogo-demontazha-nesmotrya-na-uvedomlenie-foto.html
"Александр Зеличенко: Наличные идут черным потоком, про них никто не знает, но противостоять этому нужно",https://vesti.kg//politika/item/112497-aleksandr-zelichenko-nalichnye-ot-prodazhi-narkotikov-idut-chernym-potokom-pro-nikh-nikto-ne-znaet-no-protivostoyat-etomu-nuzhno.html
Тайны кыргызстанских банков — откуда троекратный рост прибыли?,https://vesti.kg//zxc/item/112494-tajny-kyrgyzstanskikh-bankov-otkuda-troekratnyj-rost-pribyli.html
В Сузаке отец десять лет насиловал родную дочь (видео),https://vesti.kg//proisshestviya/item/112493-v-suzake-otets-desyat-let-nasiloval-rodnuyu-doch-video.html
Нардеп Кундузбек Сулайманов возмущен зарплатой в 170 тысяч сомов в «Кыргызиндустрии»,https://vesti.kg//politika/item/112491-nardep-kunduzbek-sulajmanov-vozmushchen-zarplatoj-v-170-tysyach-somov-v-kyrgyzindustrii.html
Уголовное дело против Дуйшенбека Зилалиева прекращено,https://vesti.kg//politika/item/112490-ugolovnoe-delo-protiv-dujshenbeka-zilalieva-prekrashcheno.html
Нардеп Шайлообек Атазов призвал сотрудников прокуратуры спуститься на землю,https://vesti.kg//politika/item/112488-nardep-shajloobek-atazov-prizval-sotrudnikov-prokuratury-spustitsya-na-zemlyu.html
В микрорайоне «Джал» сносят ресторан «Батуми»,https://vesti.kg//obshchestvo/item/112487-v-mikrorajone-dzhal-snosyat-restoran-batumi.html
Более 50 членов ОПГ доставили в ГКНБ для беседы,https://vesti.kg//obshchestvo/item/112485-bolee-50-chlenov-opg-dostavili-v-gknb-dlya-besedy.html
"Действительно ли зарплата в Кыргызстане выросла настолько, что жить можно припеваючи?",https://vesti.kg//zxc/item/112484-dejstvitelno-li-zarplata-v-kyrgyzstane-vyrosla-nastolko-chto-zhit-mozhno-pripevayuchi.html
Участки есть. Мэрия Бишкека ищет инвесторов для строительства трех детских садов,https://vesti.kg//obshchestvo/item/112482-uchastki-est-meriya-bishkeka-ishchet-investorov-dlya-stroitelstva-trekh-detskikh-sadov.html
"Эксперт: В Бишкеке много нарушений со стороны маршрутчиков, потому как другие водители не знают, что общественный транспорт имеет приоритет",https://vesti.kg//obshchestvo/item/112481-ekspert-v-bishkeke-mnogo-narushenij-so-storony-marshrutchikov-potomu-kak-drugie-voditeli-ne-znayut-chto-obshchestvennyj-transport-imeet-prioritet.html
"Айбек Осмонов: Необходимо поэтапно переходить на банковское сопровождение, иначе не завершим строительство школ к 1 сентября",https://vesti.kg//politika/item/112479-ajbek-osmonov-neobkhodimo-poetapno-perekhodit-na-bankovskoe-soprovozhdenie-inache-ne-zavershim-stroitelstvo-shkol-k-1-sentyabrya.html
В Чуйской области пьяный сын до смерти избил 68-летнюю мать,https://vesti.kg//proisshestviya/item/112478-v-chujskoj-oblasti-pyanyj-syn-do-smerti-izbil-68-letnyuyu-mat.html
Президент Садыр Жапаров вылетел в Россию с рабочим визитом,https://vesti.kg//politika/item/112476-prezident-sadyr-zhaparov-vyletel-v-rossiyu-s-rabochim-vizitom.html
Блогер подтвердил тайную встречу Садыра Жапарова с активистами,https://vesti.kg//politika/item/112474-bloger-podtverdil-tajnuyu-vstrechu-sadyra-zhaparova-s-aktivistami.html
Cообщается о задержании руководства департамента лекарственных средств Минздрава,https://vesti.kg//proisshestviya/item/112472-coobshchaetsya-o-zaderzhanii-rukovodstva-departamenta-lekarstvennykh-sredstv-minzdrava.html
При поддержке Айгуль Жапаровой в селах Таласа открылись йога-клубы для женщин,https://vesti.kg//obshchestvo/item/112470-ri-podderzhke-ajgul-zhaparovoj-v-selakh-talasa-otkrylis-joga-kluby-dlya-zhenshchin.html
Мирлан Карагулов назначен акимом Базар-Коргонского района,https://vesti.kg//politika/item/112468-mirlan-karagulov-naznachen-akimom-bazar-korgonskogo-rajona.html
Эмиль Жамгырчиев: Что для нас в приоритете — права человека или выходные чиновника?,https://vesti.kg//politika/item/112465-emil-zhamgyrchiev-chto-dlya-nas-v-prioritete-prava-cheloveka-ili-vykhodnye-chinovnika.html
Кыргызстанцы могут поступить в вузы Казахстана,https://vesti.kg//proisshestviya/item/112464-kyrgyzstantsy-mogut-postupit-v-vuzy-kazakhstana.html
ДТП в «Верхнем Джале»,https://vesti.kg//proisshestviya/item/112463-dtp-v-verkhnem-dzhale.html
Дожди и грозы,https://vesti.kg//proisshestviya/item/112462-dozhdi-i-grozy.html
У вас проблемы с холодной водой?,https://vesti.kg//proisshestviya/item/112461-u-vas-problemy-s-kholodnoj-vodoj.html
Wildberries снизит комиссию для продавцов электроники в Кыргызстане,https://vesti.kg//proisshestviya/item/112460-wildberries-snizit-komissiyu-dlya-prodavtsov-elektroniki-v-kyrgyzstane.html
В Бишкеке демонтируют незаконные объекты по проспекту Манаса,https://vesti.kg//proisshestviya/item/112459-v-bishkeke-demontiruyut-nezakonnye-obekty-po-prospektu-manasa.html
В России на праздничной линейке ученик 11-го класса пытался перерезать горло своей однокласснице,https://vesti.kg//proisshestviya/item/112457-v-rossii-na-prazdnichnoj-linejke-uchenik-11-go-klassa-pytalsya-pererezat-gorlo-svoej-odnoklassnitse.html
Помогите найти!,https://vesti.kg//proisshestviya/item/112456-pomogite-najti.html
#Авторскийракурс. Ошибка автократов — как амбиции становятся предвестником войны?,https://vesti.kg//avtorskij-rakurs/item/112458-avtorskijrakurs-oshibka-avtokratov-kak-ambitsii-stanovyatsya-predvestnikom-vojny.html
В эти выходные в Бишкеке пройдет туристический фестиваль,https://vesti.kg//obshchestvo/item/112455-v-eti-vykhodnye-v-bishkeke-projdet-turisticheskij-festival.html
Рост количества микрокредитов в Кыргызстане составил 25 процентов за первый квартал — пора бить тревогу?,https://vesti.kg//zxc/item/112454-rost-kolichestva-mikrokreditov-v-kyrgyzstane-sostavil-25-protsentov-za-pervyj-kvartal-pora-bit-trevogu.html
В Токтогуле родная сестра вместе со строителем убила своего 23-летнего брата,https://vesti.kg//proisshestviya/item/112453-v-toktogule-rodnaya-sestra-vmeste-so-stroitelem-ubila-svoego-23-letnego-brata.html
Бакыт Бешимов об отмене лекций Аскара Акаева: Почему упускаете возможность пообщаться напрямую?,https://vesti.kg//politika/item/112451-bakyt-beshimov-ob-otmene-lektsij-askara-akaeva-pochemu-upuskaete-vozmozhnost-poobshchatsya-napryamuyu.html
Акылбек Жапаров провел совещание с руководителями силовых структур,https://vesti.kg//politika/item/112448-akylbek-zhaparov-provel-soveshchanie-s-rukovoditelyami-silovykh-struktur.html
"Сапар Аргымбаев: Пока не уберут ширшовские схемы, в энергосекторе порядка не будет",https://vesti.kg//zxc/item/112447-sapar-argymbaev-poka-ne-uberut-shirshovskie-skhemy-v-energosektore-poryadka-ne-budet.html
ГКНБ задержал главу айыл окмоту Араванского района,https://vesti.kg//proisshestviya/item/112444-gknb-zaderzhal-glavu-ajyl-okmotu-aravanskogo-rajona.html
Азамат Байматов снова в сборной КР по футболу. Новый тренер Штефан Таркович объяснил свое решение,https://vesti.kg//obshchestvo/item/112443-azamat-bajmatov-snova-v-sbornoj-kr-po-futbolu-novyj-trener-shtefan-tarkovich-obyasnil-svoe-reshenie.html
ГКНБ задержал сотрудницу Счетной палаты за вымогательство 160 тысяч сомов,https://vesti.kg//proisshestviya/item/112442-gknb-zaderzhal-sotrudnitsu-schetnoj-palaty-za-vymogatelstvo-160-tysyach-somov.html
ООН и Всемирная торговая организация при поддержке Евросоюза помогают ремесленникам Центральной Азии выйти на мировой рынок,https://vesti.kg//obshchestvo/item/112440-sodejstvie-remeslennikam-tsentralnoj-azii-v-vykhode-na-mezhdunarodnye-rynki-s-pomoshchyu-elektronnoj-kommertsii.html
"Кризис в ОДКБ. Какие перспективы у военно-политического союза, куда входит Кыргызстан?",https://vesti.kg//politika/item/112436-krizis-v-odkb-kakie-perspektivy-u-voenno-politicheskogo-soyuza-kuda-vkhodit-kyrgyzstan.html
"Орунбек Чонтонов: Пограничник — это лицо государства, как он может брать взятки?",https://vesti.kg//politika/item/112435-orunbek-chotmonov-pogranichnik-eto-litso-gosudarstva-kak-on-mozhet-brat-vzyatki.html
Интервью с Бакиевым. Кадыр Кошалиев ушел из НТРК,https://vesti.kg//politika/item/112433-intervyu-s-bakievym-kadyr-koshaliev-ushel-iz-ntrk.html
"Ресто-чайхану «Шахерезада», «Империю пиццы» и другие кафе столицы оштрафовали за сигареты и кальяны",https://vesti.kg//obshchestvo/item/112432-resto-chajkhanu-shakherezada-imperiyu-pitstsy-i-drugie-kafe-stolitsy-oshtrafovali-za-sigarety-i-kalyany.html
"Бакыт Шаршеналиев рассказал историю о том, как ОСАГО помогло сэкономить более 100 тысяч сомов",https://vesti.kg//obshchestvo/item/112428-bakyt-sharshenaliev-rasskazal-istoriyu-o-tom-kak-osago-pomoglo-sekonomit-bolee-100-tysyach-somov.html
Власти Бишкека намерены установить зарядные станции для электромобилей,https://vesti.kg//obshchestvo/item/112427-vlasti-bishkeka-namereny-ustanovit-zaryadnye-stantsii-dlya-elektromobilej.html
"Эксперт: У нас к питьевой воде относятся небрежно, отсюда видим ее нехватку уже и в столице",https://vesti.kg//zxc/item/112425-ekspert-u-nas-k-pitevoj-vode-otnosyatsya-nebrezhno-otsyuda-vidim-ee-nekhvatku-uzhe-i-v-stolitse.html
"Данияр Амангельдиев: Госвизит показал, что сотрудничество Кыргызстана и Китая выходит на новый уровень",https://vesti.kg//zxc/item/112423-daniyar-amangeldiev-gosvizit-pokazal-chto-sotrudnichestvo-kyrgyzstana-i-kitaya-vykhodit-na-novyj-uroven.html
Кыргызстан и Евросоюз подпишут соглашение о финансировании Программы зеленой экономики,https://vesti.kg//zxc/item/112420-kyrgyzstan-i-evrosoyuz-podpishut-soglashenie-o-finansirovanii-programmy-zelenoj-ekonomiki.html
Интервью Кошалиева с Бакиевым. Участники Апрельской революции вышли на митинг,https://vesti.kg//obshchestvo/item/112419-intervyu-koshalieva-s-bakievym-uchastniki-aprelskoj-revolyutsii-vyshli-na-miting.html
25 килограммов серебра пытался незаконно вывезти гражданин Казахстана из Кыргызстана,https://vesti.kg//proisshestviya/item/112418-25-kilogrammov-serebra-pytalsya-nezakonno-vyvezti-grazhdanin-kazakhstana-iz-kyrgyzstana.html
Садыр Жапаров примет участие в работе II Евразийского экономического форума и заседании ВЕЭС,https://vesti.kg//politika/item/112416-sadyr-zhaparov-primet-uchastie-v-rabote-ii-evrazijskogo-ekonomicheskogo-foruma-i-zasedanii-vees.html
11 млрд сомов займов выдали микрокредитные компании КР за первый квартал 2023 года,https://vesti.kg//zxc/item/112415-11-mlrd-somov-zajmov-vydali-mikrokreditnye-kompanii-kr-za-pervyj-kvartal-2023-goda.html
Эксперт дал прогноз по стоимости дизельного топлива в Кыргызстане,https://vesti.kg//zxc/item/112413-ekspert-dal-prognoz-po-stoimosti-dizelnogo-topliva-v-kyrgyzstane.html
Дайыр Орунбеков: Не стоит политизировать интервью Кадыра Кошалиева с Курманбеком Бакиевым,https://vesti.kg//politika/item/112410-dajyr-orunbekov-ne-stoit-politizirovat-intervyu-kadyra-koshalieva-s-kurmanbekom-bakievym.html
Кыргызстан откроет посольство в Монголии,https://vesti.kg//politika/item/112409-kyrgyzstan-otkroet-posolstvo-v-mongolii.html
Ситуация кризисная. Молочники Кыргызстана обратились к властям с просьбой приостановить налоговые проверки,https://vesti.kg//obshchestvo/item/112408-situatsiya-krizisnaya-molochniki-kyrgyzstana-obratilis-k-vlastyam-s-prosboj-priostanovit-nalogovye-proverki.html
Кыргызстанка заняла первое место на международных соревнованиях по теннису на Иссык-Куле (фото),https://vesti.kg//obshchestvo/item/112406-kyrgyzstanka-zanyala-pervoe-mesto-na-mezhdunarodnykh-sorevnovaniyakh-po-tennisu-na-issyk-kule-foto.html
Внимание! В столице частично изменены схемы передвижения некоторых маршруток,https://vesti.kg//obshchestvo/item/112404-vnimanie-v-stolitse-chastichno-izmeneny-skhemy-peredvizheniya-nekotorykh-marshrutok.html
Сегодня в части Бишкека нет света,https://vesti.kg//obshchestvo/item/112402-segodnya-v-chasti-bishkeka-net-sveta.html
В Екатеринбурге экскаватор ковшом убил уроженца Кыргызстана,https://vesti.kg//proisshestviya/item/112400-v-ekaterinburge-ekskavator-kovshom-ubil-urozhentsa-kyrgyzstana.html
Состоялась встреча министра иностранных дел Жээнбека Кулубаева с генсекретарем МФКК Джаганом Чапагайном,https://vesti.kg//politika/item/112395-sostoyalas-vstrecha-ministra-inostrannykh-del-zheenbeka-kulubaeva-s-gensekretarem-mfkk-dzhaganom-chapagajnom.html
"Казахстанскому правозащитнику, занимающемуся проблемой Каракалпакстана, запретили въезд в Узбекистан",https://vesti.kg//politika/item/112397-kazakhstanskomu-pravozashchitniku-zanimayushchemusya-problemoj-karakalpakstana-zapretili-vezd-v-uzbekistan.html
Минздрав начал внедрять «Цифровую амбулаторную карту пациента»,https://vesti.kg//obshchestvo/item/112390-minzdrav-nachal-vnedryat-tsifrovuyu-ambulatornuyu-kartu-patsienta.html
Почему китайской экспансии бояться не стоит?,https://vesti.kg//analitika/item/112396-pochemu-kitajskoj-ekspansii-boyatsya-ne-stoit.html
Торага Нурланбек Шакиев принял омбудсмена Джамилю Джаманбаеву,https://vesti.kg//politika/item/112389-toraga-nurlanbek-shakiev-prinyal-ombudsmena-dzhamilyu-dzhamanbaevu.html
Политолог: Для стран Европы и США важно иметь позитивное отношение со странами Центральной Азии,https://vesti.kg//politika/item/112394-politolog-dlya-stran-evropy-i-ssha-vazhno-imet-pozitivnoe-otnoshenie-so-stranami-tsentralnoj-azii.html
Посол Кыргызстана в Туркменистане Азизбек Мадмаров встретился с председателем ТПП страны Довлетгельды Реджеповым,https://vesti.kg//politika/item/112388-posol-kyrgyzstana-v-turkmenistane-azizbek-madmarov-vstretilsya-s-predsedatelem-tpp-strany-dovletgeldy-redzhepovym.html
Дедовщина в кыргызстанских школах — что делать?,https://vesti.kg//obshchestvo/item/112392-dedovshchina-v-kyrgyzstanskikh-shkolakh-chto-delat.html
"Япония предоставила школам Кыргызстана оборудование на 1,3 миллиона долларов",https://vesti.kg//obshchestvo/item/112387-yaponiya-predostavila-shkolam-kyrgyzstana-oborudovanie-na-1-3-milliona-dollarov.html
Мэрия Бишкека призывает горожан рационально использовать питьевую воду,https://vesti.kg//obshchestvo/item/112386-meriya-bishkeka-prizyvaet-gorozhan-ratsionalno-ispolzovat-pitevuyu-vodu.html
Феликс Кулов об отмене лекции Аскара Акаева в КГТУ: Нужен прагматичный подход,https://vesti.kg//politika/item/112385-feliks-kulov-ob-otmene-lektsii-askara-akaeva-v-kgtu-nuzhen-pragmatichnyj-podkhod.html
"И эти блогеры учат нас, как жить! Горожанин снял на видео, как популярный активист нарушает сразу несколько ПДД (видео)",https://vesti.kg//obshchestvo/item/112384-i-eti-blogery-uchat-nas-kak-zhit-gorozhanin-snyal-na-video-kak-populyarnyj-aktivist-narushaet-srazu-neskolko-pdd-video.html
Власти города борются со стихийной торговлей вокруг Ошского базара,https://vesti.kg//obshchestvo/item/112383-vlasti-goroda-boryutsya-so-stikhijnoj-torgovlej-vokrug-oshskogo-bazara.html
ГКНБ задержал военнослужащих КПП «Кайтпас» и «Өтүкчү» за систематическое вымогательство,https://vesti.kg//proisshestviya/item/112382-gknb-zaderzhal-voennosluzhashchikh-kpp-kajtpas-i-t-kch-za-sistematicheskoe-vymogatelstvo.html
Депутат Мирлан Самыйкожо задал замминистра образования Токтобубу Ашымбаевой вопрос на логику,https://vesti.kg//politika/item/112381-deputat-mirlan-samyjkozho-zadal-zamministra-obrazovaniya-toktobubu-ashymbaevoj-vopros-na-logiku.html
ГКНБ выявил подпольные медресе в Сузакском районе,https://vesti.kg//proisshestviya/item/112380-gknb-vyyavil-podpolnye-medrese-v-suzakskom-rajone.html
ГУОБДД: За неделю на территории Кыргызстана выявлено 21 351 нарушение ПДД,https://vesti.kg//obshchestvo/item/112378-guobdd-za-nedelyu-na-territorii-kyrgyzstana-vyyavleno-21-351-narushenie-pdd.html
